ID,marital_status,application_mode,application_order,course,daytimeevening_attendancet,previous_qualification,previous_qualification_grade,nacionality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,target
165,1,17,1,9773,1,1,133,1,19,37,7,7,126,False,False,False,True,False,True,19,False,0,6,6,6,12,0,0,6,7,6,13,0,15,2,-4,Graduate
166,3,39,1,9003,1,1,170,1,1,37,6,6,170,False,False,True,True,False,False,47,False,0,1,1,0,0,0,0,6,0,0,0,0,8,1,3,Enrolled
167,1,17,3,9238,1,1,125,1,19,19,7,8,121,False,False,False,True,False,False,19,False,0,6,10,5,11,0,0,6,12,4,11,0,13,0,0,Graduate
168,1,39,1,9500,1,3,130,1,2,2,1,1,130,False,False,False,True,False,False,29,False,1,8,8,7,14,0,1,8,8,7,14,0,12,3,-1,Graduate
169,1,43,1,9238,1,1,125,1,19,19,4,8,117,True,False,False,True,False,False,21,False,0,6,13,3,12,0,0,6,12,2,11,0,16,0,0,Dropout
170,1,39,1,9085,1,1,130,1,37,19,9,7,130,True,False,False,True,False,False,28,False,0,5,13,4,11,1,0,5,11,4,10,0,12,3,-1,Enrolled
171,1,17,2,9556,1,1,133,1,37,37,3,10,108,False,False,False,True,False,False,20,False,0,7,8,7,12,0,0,8,8,8,13,0,15,2,-4,Graduate
172,1,17,1,9500,1,1,131,1,2,38,4,5,132,True,False,False,True,False,False,19,False,0,7,7,6,11,0,0,7,7,6,11,0,7,2,0,Graduate
173,1,42,1,8014,0,1,150,1,19,2,4,6,148,False,False,False,True,False,False,26,False,0,6,10,3,11,0,0,6,8,5,12,0,9,0,-3,Graduate
174,1,17,2,9254,1,1,125,1,37,37,9,8,122,True,False,True,False,False,False,20,False,0,6,8,4,11,0,0,6,6,6,13,0,11,0,2,Dropout
175,1,1,1,9670,1,1,131,1,37,37,9,9,123,True,False,False,True,False,True,18,False,0,5,6,3,11,0,0,5,6,4,13,0,7,2,0,Enrolled
176,1,39,1,9853,1,1,130,1,37,19,9,5,102,False,False,False,True,False,False,27,False,0,6,9,5,13,0,0,6,10,5,12,0,7,2,0,Graduate
177,1,1,2,9500,1,1,123,1,34,34,90,90,113,True,False,False,True,False,False,20,False,0,7,8,4,11,0,0,7,8,4,11,0,7,2,0,Dropout
178,1,1,5,9853,1,1,141,1,37,19,9,5,133,True,False,False,True,False,False,18,False,0,6,8,5,12,0,0,6,12,5,10,0,9,0,-3,Dropout
179,1,7,1,9500,1,3,140,1,1,1,9,5,140,False,False,False,True,False,False,33,False,2,7,8,6,14,0,3,8,10,6,14,0,16,0,0,Dropout
180,1,43,1,9853,1,1,140,1,3,1,3,3,128,True,False,False,True,False,False,35,False,19,21,21,21,12,0,13,19,19,19,12,0,12,0,1,Graduate
181,1,44,1,9991,0,39,140,1,37,19,9,8,140,False,False,False,True,False,True,26,False,2,6,7,6,12,0,2,6,7,6,13,1,9,0,-3,Enrolled
182,1,39,1,9773,1,19,133,1,19,19,3,4,104,False,False,True,False,False,False,27,False,0,6,6,5,12,0,0,6,6,0,0,0,11,0,2,Dropout
183,1,18,3,9070,1,1,131,1,1,37,5,5,122,True,False,False,False,False,False,19,False,0,6,6,6,12,0,0,6,6,0,0,0,15,2,-4,Dropout
184,1,17,2,9254,1,1,143,1,1,19,4,6,135,False,False,False,True,False,False,20,False,0,6,0,0,0,0,0,6,0,0,0,0,11,0,2,Dropout
185,1,18,2,9147,1,1,132,1,3,3,5,7,119,True,False,True,False,False,False,20,False,0,5,9,3,10,0,0,5,9,3,10,0,10,1,1,Dropout
186,1,43,1,9238,1,1,143,1,1,37,5,9,126,False,False,True,False,False,False,21,False,5,10,18,8,11,0,0,6,12,4,10,0,9,0,-3,Enrolled
187,1,17,3,9500,1,1,141,1,38,1,9,4,129,True,False,False,True,False,True,18,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
188,1,39,1,9085,1,1,133,1,1,19,9,9,162,True,False,False,True,False,False,24,False,0,6,10,2,11,0,0,6,6,0,0,0,8,1,3,Dropout
189,1,17,4,9070,1,1,148,1,1,3,4,1,163,True,False,False,True,False,False,20,False,0,6,7,6,11,0,0,6,6,6,12,0,16,0,0,Graduate
190,1,1,1,9254,1,1,125,1,19,38,9,8,121,False,False,False,True,False,True,21,False,0,6,7,6,12,0,0,6,6,6,12,0,13,0,0,Graduate
191,1,1,1,8014,0,1,120,1,1,37,7,3,122,False,False,False,True,False,False,23,False,0,6,13,2,10,0,0,5,12,1,10,0,9,0,-3,Enrolled
192,1,39,1,9147,1,1,140,1,12,3,4,3,118,True,False,False,True,False,False,24,False,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
193,1,51,1,9853,1,1,139,1,1,1,4,10,134,False,False,False,True,False,False,21,False,0,6,0,0,0,0,0,6,0,0,0,0,12,0,1,Dropout
194,1,1,4,9500,1,1,142,1,38,38,9,8,129,True,False,False,True,False,False,18,False,0,8,8,7,12,0,0,8,8,7,12,0,12,3,-1,Graduate
195,1,39,1,9991,0,40,130,1,19,1,3,4,152,True,False,False,True,False,False,27,False,0,5,0,0,0,0,0,5,0,0,0,0,8,1,3,Dropout
196,1,18,6,9500,1,1,126,1,37,37,5,5,122,True,False,False,True,False,False,18,False,0,8,8,8,12,0,0,8,8,8,12,0,9,0,-3,Graduate
197,1,7,1,9119,1,3,150,1,3,2,2,2,150,False,False,False,True,False,False,35,False,0,5,0,0,0,0,0,5,0,0,0,0,13,0,0,Dropout
198,1,1,1,9853,1,1,130,1,19,19,3,8,131,False,False,False,True,False,False,18,False,0,7,9,7,12,0,0,7,8,7,14,0,11,0,2,Graduate
199,1,39,1,9500,1,1,120,1,1,3,175,121,105,False,False,False,True,False,False,35,False,0,3,4,3,11,0,0,3,3,3,11,0,11,0,2,Enrolled
200,1,1,1,9085,1,1,138,1,1,1,4,7,132,True,False,False,True,False,False,19,False,0,5,9,4,13,0,0,5,13,4,14,2,10,1,1,Graduate
201,1,1,4,9238,1,1,127,1,19,19,4,0,127,True,False,False,True,False,False,20,False,0,6,8,6,11,0,0,6,6,6,11,0,7,2,0,Graduate
202,1,1,4,9500,1,1,140,1,19,19,7,7,129,True,False,False,True,False,False,18,False,0,8,8,7,12,0,0,8,8,7,12,0,10,1,1,Graduate
203,1,44,1,9238,1,39,130,1,38,38,5,10,126,False,False,True,True,False,False,21,False,3,6,6,6,12,0,2,6,7,6,11,0,13,0,0,Graduate
204,1,17,2,9238,1,1,128,1,19,37,9,8,116,False,False,False,True,False,True,18,False,0,6,11,5,11,0,0,6,11,4,11,0,16,0,0,Graduate
205,1,1,1,9238,1,1,132,1,34,34,0,0,119,True,False,False,True,False,False,18,False,0,6,9,4,11,0,0,6,9,4,10,0,7,2,0,Graduate
206,1,1,2,9500,1,1,149,1,19,38,9,9,126,True,False,False,True,False,False,18,False,0,8,8,7,12,0,0,8,8,7,12,0,12,3,-1,Graduate
207,1,1,4,9773,1,1,155,1,3,19,1,4,149,True,False,False,True,False,True,18,False,0,6,6,6,13,0,0,6,6,6,14,0,16,0,0,Graduate
208,1,1,1,9085,1,1,120,1,19,1,8,7,115,True,False,False,True,False,False,19,False,0,6,8,6,13,0,0,6,9,5,13,0,13,0,0,Graduate
209,1,39,1,9254,1,19,133,1,3,19,2,3,124,False,False,False,True,False,True,36,False,0,6,7,6,13,0,0,6,6,5,12,0,16,0,0,Dropout
210,1,1,2,9500,1,1,131,1,38,1,7,4,128,True,False,False,True,False,True,18,False,0,8,8,7,12,0,0,8,8,7,12,0,12,3,-1,Graduate
211,1,1,1,9500,1,1,149,1,37,37,9,9,136,False,False,False,True,False,True,18,False,0,7,7,6,12,0,0,7,7,6,12,0,7,2,0,Graduate
212,1,43,1,9130,1,1,140,1,1,3,9,2,140,True,False,False,True,False,True,20,False,0,6,8,6,15,0,0,6,8,6,15,0,13,0,0,Graduate
213,1,39,1,9991,0,1,133,1,37,37,9,9,126,False,False,False,True,False,True,26,False,0,5,7,0,0,0,0,5,8,0,0,0,16,0,0,Dropout
214,1,43,1,9773,1,1,122,1,1,1,4,5,126,False,False,False,True,False,False,21,False,0,6,8,6,11,0,0,6,7,6,12,0,7,2,0,Graduate
215,1,39,1,9556,1,40,130,1,1,1,4,5,145,False,False,False,True,False,False,25,False,0,7,10,6,12,0,0,8,9,8,13,0,15,2,-4,Enrolled
216,1,18,1,9147,1,1,121,1,19,3,5,5,115,True,False,False,True,False,True,19,False,0,5,7,5,11,0,0,5,5,5,11,0,12,0,1,Graduate
217,1,39,1,8014,0,1,120,1,19,37,8,7,100,True,False,False,True,False,False,24,False,0,6,11,1,10,0,0,6,6,0,0,6,9,0,-3,Dropout
218,1,39,1,8014,0,1,133,1,1,19,5,4,102,False,False,False,True,False,True,27,False,0,6,16,1,10,0,0,6,13,0,0,0,8,1,3,Dropout
219,1,17,1,9085,1,1,121,1,19,37,1,3,131,False,False,False,True,False,False,21,False,0,5,10,0,0,1,0,5,9,2,13,0,7,2,0,Dropout
220,1,1,1,9147,1,1,133,1,38,38,7,7,147,False,False,False,True,False,True,18,False,0,5,7,4,13,0,0,5,8,3,12,0,9,0,-3,Graduate
221,2,1,4,9853,1,1,134,1,37,37,5,7,122,False,True,False,True,False,True,19,False,0,6,6,6,13,0,0,6,6,6,14,0,10,1,1,Graduate
222,1,1,3,9254,1,1,115,1,1,1,3,3,117,True,False,False,True,False,False,18,False,0,6,9,4,11,0,0,6,13,2,12,0,9,0,-3,Dropout
223,1,51,1,9500,1,1,127,1,19,1,5,9,150,False,False,False,True,False,True,19,False,0,7,9,5,13,0,0,8,9,7,12,0,11,0,2,Graduate
224,1,18,1,9500,1,1,135,1,1,38,4,5,127,True,False,False,True,False,True,19,False,0,7,8,6,13,0,0,8,9,7,14,0,16,0,0,Graduate
225,2,7,1,9991,0,43,140,1,40,5,3,3,140,False,False,False,True,False,False,33,False,2,6,7,6,15,0,0,5,5,5,15,0,11,0,2,Graduate
226,2,7,1,9147,1,3,130,1,1,4,3,10,130,False,False,False,True,False,False,45,False,0,5,6,5,11,0,0,5,5,5,13,0,12,0,1,Graduate
227,1,1,1,9238,1,1,135,1,1,1,9,9,133,False,False,False,True,False,True,20,False,0,6,6,6,12,0,0,6,7,6,12,0,11,0,2,Graduate
228,1,39,2,9670,1,1,140,1,34,34,0,0,97,True,False,False,True,False,False,28,False,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0,Dropout
229,1,43,1,9500,1,1,120,1,1,1,5,8,112,True,False,False,True,False,True,19,False,0,8,15,7,11,0,0,8,15,7,11,0,12,3,-1,Graduate
230,1,1,2,9254,1,1,140,1,1,37,4,5,123,True,False,False,True,False,False,18,False,0,6,10,6,12,0,0,6,6,3,12,0,12,3,-1,Graduate
231,1,39,1,9254,1,3,133,1,19,19,4,6,130,False,False,False,True,False,False,38,False,0,6,0,0,0,0,0,6,0,0,0,0,15,2,-4,Dropout
232,1,1,2,9670,1,1,135,1,1,3,4,3,133,False,False,False,True,False,False,19,False,0,5,5,5,13,0,0,5,5,5,13,0,9,0,-3,Graduate
233,1,1,1,9254,1,1,123,1,1,37,9,9,132,False,False,False,True,False,True,21,False,0,6,9,5,11,0,0,6,8,5,12,0,15,2,-4,Graduate
234,1,1,1,9147,1,1,133,1,37,1,9,10,100,False,False,False,True,False,False,21,False,0,5,12,3,12,0,0,5,12,1,15,3,16,0,0,Dropout
235,1,1,1,9238,1,1,154,1,38,37,9,9,140,False,False,False,True,False,True,22,False,0,6,6,5,12,0,0,6,6,6,13,0,10,1,1,Graduate
236,1,1,1,9853,1,1,148,1,19,19,5,7,141,False,False,False,True,False,True,18,False,0,6,8,5,13,0,0,6,7,6,13,0,9,0,-3,Graduate
237,1,17,2,9238,1,1,133,1,37,37,3,9,119,False,True,False,True,False,True,18,False,0,6,9,6,11,0,0,6,9,6,11,0,15,2,-4,Graduate
238,1,1,1,9130,1,1,126,1,19,1,9,9,122,True,False,False,False,False,False,25,False,0,5,14,4,13,2,0,5,10,4,14,0,9,0,-3,Dropout
239,1,39,1,9085,1,19,133,1,19,19,9,7,140,False,False,True,False,False,False,24,False,2,6,11,3,11,0,1,6,14,3,10,0,16,0,0,Dropout
240,1,1,3,9500,1,1,125,1,3,1,4,4,119,True,False,False,True,False,False,19,False,0,7,10,6,12,0,0,7,8,7,11,0,12,0,1,Enrolled
241,1,16,1,171,1,1,145,1,3,3,3,3,155,True,False,False,True,False,False,24,False,11,17,19,11,12,0,9,13,15,9,13,0,12,0,1,Enrolled
242,1,1,2,9147,1,1,118,1,37,19,5,5,119,True,False,False,True,False,True,20,False,0,5,5,5,11,0,0,5,5,5,13,0,12,0,1,Graduate
243,1,39,1,9147,1,1,120,1,37,1,9,1,122,False,False,False,False,False,False,25,False,0,5,5,0,0,0,0,5,9,0,0,0,10,1,1,Dropout
244,1,1,1,9147,1,1,127,1,38,19,9,10,117,False,False,False,True,False,True,20,False,5,10,13,9,12,0,4,10,12,10,12,0,8,1,3,Graduate
245,1,7,1,9500,1,3,130,1,19,38,5,3,130,False,False,False,True,False,False,23,False,0,8,8,8,13,0,0,8,8,8,13,0,9,0,-3,Graduate
246,1,17,3,9500,1,1,129,1,19,37,7,6,120,True,False,False,True,False,True,19,False,0,8,8,7,13,0,0,8,8,7,13,0,10,1,1,Graduate
247,1,44,1,9003,1,39,130,1,37,37,9,10,130,False,False,True,False,False,False,29,False,0,6,13,3,12,0,0,6,8,3,11,0,13,0,0,Dropout
248,1,1,3,9254,1,1,121,1,19,37,4,7,116,True,False,False,True,False,False,21,False,0,6,8,6,11,0,0,6,8,4,12,0,11,0,2,Graduate
249,1,1,1,9670,1,1,136,1,19,1,9,8,123,True,False,False,True,False,True,18,False,0,6,10,6,13,0,0,6,13,5,14,0,11,0,2,Graduate
250,1,1,3,9070,1,1,125,1,19,38,9,9,125,True,False,False,True,False,False,19,False,0,6,7,5,12,0,0,6,6,5,12,0,9,0,-3,Enrolled
251,1,1,3,9773,1,1,131,1,38,37,7,7,127,True,False,False,True,False,True,18,False,0,6,6,6,15,0,0,6,6,6,12,0,8,1,3,Dropout
252,1,1,1,9085,1,1,122,1,9,19,90,6,103,False,False,False,True,False,False,19,False,0,5,6,5,14,0,0,5,6,5,13,0,7,2,0,Graduate
253,1,1,1,9773,1,1,127,1,37,37,9,8,123,True,False,False,True,False,False,18,False,0,6,12,1,11,0,0,6,12,0,0,0,9,0,-3,Enrolled
254,1,17,1,9147,1,1,136,1,1,1,4,4,124,False,False,False,True,False,False,18,False,0,5,8,5,12,0,0,5,6,5,10,0,8,1,3,Graduate
255,2,39,1,9556,1,19,133,1,38,37,7,7,99,True,False,True,False,False,True,37,False,0,7,13,1,16,0,0,7,12,0,0,0,8,1,3,Dropout
256,1,17,1,9991,0,40,127,1,37,37,6,6,124,False,False,False,True,False,False,29,False,0,5,10,5,13,0,0,5,14,5,12,3,16,0,0,Graduate
257,1,17,3,9070,1,1,116,1,37,37,9,9,110,False,False,False,True,False,False,18,False,0,6,6,6,11,0,0,6,6,6,12,0,7,2,0,Enrolled
258,1,1,1,9238,1,1,121,1,1,1,9,8,118,True,False,False,True,False,True,19,False,0,6,8,5,11,0,0,6,9,5,12,0,12,0,1,Graduate
259,1,43,1,9238,1,1,124,1,1,1,3,1,118,True,False,True,False,False,False,22,False,6,10,16,6,11,0,2,7,8,2,13,0,16,0,0,Dropout
260,1,1,1,9254,1,1,131,1,37,38,9,7,137,False,False,False,True,False,True,20,False,0,6,8,6,11,0,0,6,10,5,10,0,15,2,-4,Graduate
261,1,39,1,8014,0,1,100,1,37,37,99,99,100,False,False,False,True,False,False,34,False,0,6,0,0,0,0,0,6,0,0,0,0,12,3,-1,Dropout
262,1,43,1,9119,1,1,130,1,37,38,9,9,120,False,False,True,False,False,False,30,False,8,12,17,8,11,0,6,12,19,6,12,2,7,2,0,Dropout
263,1,1,1,9238,1,1,135,1,1,1,4,4,122,False,False,False,True,False,False,18,False,0,6,7,6,14,0,0,6,7,6,14,0,10,1,1,Graduate
264,1,1,1,9238,1,1,130,1,38,19,9,5,121,False,False,False,True,False,False,18,False,0,6,6,6,12,0,0,6,6,6,12,0,12,0,1,Graduate
265,1,1,2,9773,1,1,146,1,3,1,1,3,149,True,False,False,True,False,False,18,False,0,6,11,4,12,0,0,6,10,3,11,0,9,0,-3,Graduate
266,1,17,4,9500,1,1,146,1,4,1,2,3,140,True,False,False,True,False,False,18,False,0,8,8,7,14,0,0,8,8,7,14,0,12,3,-1,Graduate
267,1,1,2,9773,1,1,154,1,38,38,9,9,133,True,False,False,True,False,True,19,False,0,6,7,5,11,0,0,6,8,5,12,0,12,3,-1,Graduate
268,1,1,1,9070,1,1,137,1,37,37,9,9,126,True,False,False,True,False,True,19,False,0,6,6,6,13,0,0,6,8,6,12,0,10,1,1,Graduate
269,1,1,5,9500,1,1,151,1,1,1,9,9,127,False,False,False,True,False,True,18,False,0,8,8,7,13,0,0,8,8,7,13,0,12,3,-1,Graduate
270,1,44,1,9003,1,39,150,1,37,38,4,8,150,False,False,False,True,False,True,21,False,0,6,9,6,12,0,0,6,8,5,12,0,13,0,0,Graduate
271,1,1,2,9147,1,1,121,1,1,19,9,9,113,True,False,False,False,False,False,20,False,0,5,10,2,10,0,0,5,12,1,13,0,7,2,0,Dropout
272,1,17,1,9147,1,1,122,1,12,19,4,8,117,True,False,False,True,False,False,20,False,0,5,10,5,13,0,0,5,8,5,12,0,13,0,0,Graduate
273,1,1,1,9500,1,1,143,1,5,1,2,5,136,False,False,False,True,False,False,19,False,2,7,8,7,12,0,1,8,8,8,13,0,11,0,2,Graduate
274,1,1,1,9238,1,1,152,1,1,38,4,5,144,False,False,False,True,False,False,20,False,0,6,8,6,14,0,0,6,7,6,15,0,16,0,0,Graduate
275,1,17,3,9500,1,1,145,1,12,1,4,10,139,True,False,False,True,False,False,18,False,0,7,7,7,13,0,0,8,8,8,15,0,13,0,0,Graduate
276,1,42,1,9853,1,1,120,1,37,38,3,3,113,False,False,False,True,False,False,20,False,0,6,8,5,11,0,0,6,10,3,10,0,12,3,-1,Dropout
277,2,7,1,9130,1,3,140,1,5,4,2,0,140,False,False,True,False,False,False,29,False,7,9,16,7,11,4,5,7,12,5,13,2,7,2,0,Dropout
278,1,1,1,9500,1,1,143,1,19,19,5,6,142,False,False,False,True,False,True,18,False,0,7,7,7,13,0,0,8,8,8,13,0,12,0,1,Enrolled
279,1,1,1,9500,1,1,129,1,19,19,5,5,119,True,False,False,True,False,True,20,False,0,7,8,7,14,0,0,8,11,7,13,0,15,2,-4,Graduate
280,1,16,2,9147,1,1,139,1,38,37,9,9,123,True,False,False,True,False,True,22,False,0,5,8,4,12,0,0,5,8,4,11,2,16,0,0,Graduate
281,4,1,1,8014,0,1,133,1,39,19,4,10,143,True,False,False,True,False,True,47,False,0,6,9,5,14,0,0,6,7,6,14,0,16,0,0,Graduate
282,2,51,1,9991,0,1,127,1,37,37,8,4,100,False,False,False,True,False,False,31,False,1,5,5,5,14,0,0,5,5,5,13,0,8,1,3,Graduate
283,1,1,1,9070,1,1,126,1,19,37,7,5,119,False,False,False,True,False,True,21,False,0,6,7,5,13,0,0,6,6,6,12,0,16,0,0,Graduate
284,1,1,1,8014,0,1,128,1,38,38,0,0,122,False,False,False,True,False,False,21,False,0,6,8,5,12,0,0,6,10,6,11,0,7,2,0,Graduate
285,2,39,1,9773,1,12,100,1,1,1,4,4,100,False,False,False,True,False,False,24,False,0,6,6,6,12,0,0,6,6,6,13,0,7,2,0,Graduate
286,1,17,1,9070,1,1,123,1,4,37,2,9,113,False,False,False,True,False,False,18,False,0,6,8,6,12,0,0,6,6,6,12,0,15,2,-4,Enrolled
287,1,39,1,8014,0,15,170,1,34,1,90,2,101,False,False,False,True,False,False,32,False,0,6,9,4,12,0,0,6,12,4,11,0,7,2,0,Graduate
288,1,18,2,8014,0,1,117,1,3,1,3,4,111,True,False,False,True,False,True,19,False,0,6,8,6,10,0,0,6,9,6,11,0,10,1,1,Graduate
289,1,39,1,9500,1,1,140,1,3,3,1,1,140,True,False,False,True,False,False,24,False,0,8,8,8,13,0,0,8,8,8,13,0,9,0,-3,Graduate
290,1,17,4,9085,1,1,123,1,19,19,4,10,124,True,False,False,True,False,False,19,False,0,6,14,6,15,0,0,6,9,6,14,0,15,2,-4,Graduate
291,1,44,1,9003,1,39,150,1,19,37,6,6,150,False,False,True,True,False,True,19,False,0,6,9,6,14,0,0,6,7,6,13,0,13,0,0,Graduate
292,1,44,1,9003,1,39,140,1,37,37,9,4,140,False,False,False,True,False,False,24,False,0,6,10,6,11,0,0,6,12,5,13,0,12,0,1,Enrolled
293,1,17,4,9238,1,1,123,1,19,19,191,144,116,True,False,False,True,False,True,18,False,0,6,9,6,11,0,0,6,8,6,11,0,8,1,3,Graduate
294,1,1,1,9070,1,1,130,1,38,37,3,6,135,True,False,False,True,False,True,19,False,0,6,9,5,12,0,0,6,10,2,11,0,8,1,3,Dropout
295,2,1,1,9500,1,1,137,1,3,38,2,4,121,False,False,False,True,False,True,19,False,0,8,8,7,14,0,0,8,8,7,14,0,10,1,1,Graduate
296,1,17,2,9773,1,1,126,1,19,38,9,8,118,True,False,False,True,False,True,18,False,0,6,6,6,14,0,0,6,6,6,13,0,12,0,1,Graduate
297,1,1,1,9238,1,1,125,1,1,1,3,3,125,True,False,False,True,False,False,18,False,0,6,10,6,11,0,0,6,8,6,12,0,12,0,1,Graduate
298,1,17,4,9556,1,1,112,1,1,1,4,10,107,True,False,False,True,False,False,20,False,0,7,7,7,12,0,0,8,8,8,13,0,12,0,1,Graduate
299,1,1,1,9500,1,1,141,1,19,38,5,7,125,False,False,False,True,False,False,18,False,0,8,10,8,12,2,0,8,10,8,12,2,9,0,-3,Graduate
300,1,17,4,9670,1,1,135,1,38,38,9,7,127,True,False,False,True,False,False,18,False,0,6,10,6,12,0,0,6,9,6,13,0,11,0,2,Graduate
301,1,1,2,9085,1,1,117,1,38,37,9,9,113,True,False,False,True,False,True,21,False,0,5,7,4,12,0,0,5,5,5,12,0,10,1,1,Graduate
302,1,1,1,9500,1,1,160,1,19,19,4,9,154,False,False,False,True,False,True,18,False,0,7,9,7,15,0,0,8,9,8,16,0,15,2,-4,Graduate
303,1,51,1,9670,1,1,136,1,19,19,5,5,122,False,False,True,False,False,False,18,False,0,5,6,2,12,0,0,5,6,4,10,0,9,0,-3,Dropout
304,1,17,2,9238,1,1,143,1,1,11,4,3,128,True,False,False,True,False,False,19,False,0,6,11,0,0,0,0,6,0,0,0,0,9,0,-3,Dropout
305,1,1,1,9670,1,1,119,1,1,19,4,10,115,True,False,False,True,False,False,19,False,0,6,8,4,11,0,0,6,9,4,11,0,10,1,1,Enrolled
306,1,17,4,9670,1,1,120,1,1,19,5,5,117,True,False,False,True,False,False,18,False,0,6,8,6,11,0,0,6,11,4,14,0,11,0,2,Graduate
307,1,39,1,9130,1,3,150,1,3,1,90,90,150,True,False,False,True,False,False,34,False,1,5,6,1,11,0,0,5,5,0,0,0,12,3,-1,Dropout
308,1,1,3,9085,1,1,142,1,11,11,90,90,155,False,False,False,True,False,False,19,False,0,5,5,5,15,0,0,5,6,5,13,0,7,2,0,Graduate
309,1,44,1,9130,1,39,120,1,37,37,7,8,120,True,False,True,False,False,False,19,False,2,6,7,5,11,0,1,6,12,2,11,0,12,0,1,Dropout
310,1,51,1,9238,1,1,160,1,3,19,2,1,116,False,False,True,True,False,False,26,False,0,6,6,6,14,0,0,6,7,6,15,0,11,0,2,Graduate
311,1,17,1,9853,1,1,133,1,34,34,0,0,118,True,False,False,True,False,False,21,False,0,6,12,3,11,0,0,6,10,3,11,0,7,2,0,Dropout
312,1,17,2,9147,1,1,142,1,19,19,4,8,127,False,False,False,True,False,True,18,False,0,5,5,5,11,0,0,5,5,5,11,0,11,0,2,Graduate
313,1,17,4,9853,1,1,121,1,38,38,5,7,113,True,False,False,True,False,True,20,False,0,6,8,5,13,0,0,6,9,5,13,0,9,0,-3,Graduate
314,1,51,1,9147,1,1,135,1,1,1,4,4,118,False,False,False,True,False,False,25,False,0,5,12,2,10,0,0,5,5,0,0,0,11,0,2,Dropout
315,1,1,1,9147,1,1,153,1,1,38,4,3,146,False,False,False,True,False,False,18,False,0,5,5,5,16,0,0,5,5,5,16,0,11,0,2,Graduate
316,1,1,1,9500,1,1,140,1,19,19,3,6,124,True,False,False,True,False,True,18,False,0,7,7,7,14,0,0,8,11,8,14,0,16,0,0,Graduate
317,1,1,1,9500,1,1,152,1,41,19,3,5,137,False,False,False,True,False,False,19,False,0,7,7,7,13,0,0,8,9,8,14,0,11,0,2,Graduate
318,1,1,1,9238,1,1,120,1,19,38,5,9,130,False,False,False,True,False,True,18,False,0,6,8,6,11,0,0,6,10,6,11,0,12,0,1,Graduate
319,1,17,1,9500,1,1,160,1,38,38,7,7,147,False,False,False,True,False,False,20,False,0,7,11,6,11,0,0,8,12,6,13,0,15,2,-4,Enrolled
320,1,7,1,9085,1,40,150,1,19,19,9,5,150,False,False,True,False,False,False,26,False,0,3,3,0,0,0,0,6,0,0,0,0,8,1,3,Dropout
321,1,42,1,9500,1,1,100,1,37,37,7,9,100,True,False,False,True,False,True,19,False,0,8,8,7,13,0,0,8,8,7,13,0,10,1,1,Graduate
322,1,1,1,9500,1,1,150,1,1,1,5,1,155,False,False,False,True,False,False,19,False,0,7,7,7,14,0,0,8,9,8,14,0,16,0,0,Graduate
323,1,43,4,9147,1,1,124,1,37,37,9,9,117,False,False,False,True,False,False,19,False,3,10,15,5,11,0,4,10,14,8,12,0,7,2,0,Graduate
324,1,5,3,9085,1,1,141,1,1,19,7,5,128,True,False,False,True,False,False,19,False,0,5,9,3,10,1,0,5,8,3,13,0,7,2,0,Enrolled
325,1,1,1,9254,1,1,121,1,19,19,5,8,117,True,False,False,True,False,False,18,False,0,6,7,6,10,0,0,6,11,3,11,0,16,0,0,Graduate
326,1,43,1,9500,1,6,134,1,1,37,9,9,120,True,False,False,True,False,False,19,False,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0,Graduate
327,1,1,1,9238,1,1,134,1,1,1,9,6,130,False,False,True,True,False,False,18,False,0,6,10,6,11,0,0,6,9,5,11,0,13,0,0,Graduate
328,1,1,1,9853,1,1,132,1,2,19,4,4,125,True,False,False,True,False,False,18,False,0,6,9,5,12,0,0,6,8,5,11,0,9,0,-3,Enrolled
329,1,1,1,9085,1,1,135,1,19,38,9,5,136,True,False,False,True,False,False,18,False,0,5,11,5,14,3,0,5,7,5,11,0,9,0,-3,Enrolled
330,1,1,1,9853,1,1,123,1,1,38,9,6,121,True,False,False,True,False,False,18,False,0,7,12,5,12,0,0,7,9,6,12,0,11,0,2,Enrolled
331,1,44,1,9119,1,39,151,1,19,37,4,7,151,False,False,True,True,False,False,26,False,0,5,6,0,0,0,0,5,5,0,0,0,16,0,0,Dropout
332,1,1,1,9238,1,1,107,1,38,38,7,7,103,True,False,False,True,False,False,20,False,0,6,7,6,12,0,0,6,7,6,13,0,12,0,1,Graduate
333,1,1,1,8014,0,1,126,1,37,38,9,10,119,False,False,False,True,False,False,19,False,0,6,6,6,12,0,0,6,6,6,11,0,12,3,-1,Graduate
